vehicle_id,timestamp,gps_latitude,gps_longitude,gps_altitude,gps_hdop,gps_pdop,gps_vdop,speed,sector_id
veh_08,42405.2,33.42226563,-111.92933140000001,354.8673333,0.5,1.07,0.94,0.0,3.0
veh_08,42405.3,33.42226564,-111.92933140000001,354.863,0.5,1.07,0.94,0.011091202168962939,3.0
veh_08,42405.4,33.42226565,-111.92933140000001,354.863,0.5,1.07,0.94,0.011091202134444927,3.0
veh_08,42405.5,33.42226565,-111.92933140000001,354.858,0.5,1.07,0.94,0.0,3.0
veh_08,42405.6,33.42226565,-111.92933140000001,354.851,0.5,1.07,0.94,0.0,3.0
veh_08,42405.7,33.42226565,-111.92933140000001,354.854,0.5,1.07,0.94,0.0,3.0
veh_08,42405.8,33.42226565,-111.92933140000001,354.853,0.5,1.07,0.94,0.0,3.0
veh_08,42405.9,33.42226566,-111.9293315,354.851,0.5,1.07,0.94,0.09366450301038098,3.0
veh_08,42406.0,33.42226568,-111.92933140000001,354.844,0.5,1.07,0.94,0.09561424111006059,3.0
veh_08,42406.1,33.42226567,-111.92933140000001,354.8426667,0.5,1.07,0.94,0.011091198620511408,3.0
veh_08,42406.2,33.42226567,-111.92933140000001,354.842,0.5,1.07,0.94,0.0,3.0
veh_08,42406.3,33.42226568,-111.92933140000001,354.823,0.5,1.07,0.94,0.011091198620511408,3.0
veh_08,42406.4,33.42226569,-111.92933140000001,354.823,0.5,1.07,0.94,0.011091205689800057,3.0
veh_08,42406.5,33.4222657,-111.92933140000001,354.8155,0.5,1.07,0.94,0.011091191537415555,3.0
veh_08,42406.6,33.42226571,-111.92933140000001,354.81175,0.5,1.07,0.94,0.011091198620511408,3.0
veh_08,42406.7,33.42226572,-111.92933140000001,354.808,0.5,1.07,0.94,0.011091205682896458,3.0
veh_08,42406.8,33.42226571,-111.92933140000001,354.782,0.5,1.07,0.94,0.011091205682896458,3.0
veh_08,42406.9,33.42226572,-111.9293313,354.772,0.5,1.07,0.94,0.09366451648902306,3.0
veh_08,42407.0,33.42226573,-111.9293313,354.762,0.5,1.07,0.94,0.01109120214825213,3.0
veh_08,42407.1,33.42226573,-111.9293313,354.75,0.5,1.07,0.94,0.0,3.0
veh_08,42407.2,33.42226574,-111.9293313,354.747,0.5,1.07,0.94,0.011091188009674829,3.0
veh_08,42407.3,33.42226574,-111.9293313,354.743,0.5,1.07,0.94,0.0,3.0
veh_08,42407.4,33.42226574,-111.9293313,354.738,0.5,1.07,0.94,0.0,3.0
veh_08,42407.5,33.42226575,-111.9293313,354.737,0.5,1.07,0.94,0.011091205689800057,3.0
veh_08,42407.6,33.42226576,-111.9293313,354.732,0.5,1.07,0.94,0.011091202134444927,3.0
veh_08,42407.7,33.42226577,-111.9293313,354.7286667,0.5,1.07,0.94,0.011091195085867082,3.0
veh_08,42407.8,33.42226577,-111.9293313,354.727,0.5,1.07,0.94,0.0,3.0
veh_08,42407.9,33.42226577,-111.92933140000001,354.718,0.5,1.07,0.94,0.0930055202381582,3.0
veh_08,42408.0,33.42226577,-111.92933140000001,354.714,0.5,1.07,0.94,0.0,3.0
veh_08,42408.1,33.42226579,-111.9293313,354.702,0.5,1.07,0.94,0.0956142505743219,3.0
veh_08,42408.2,33.4222658,-111.9293313,354.702,0.5,1.07,0.94,0.011091202162059334,3.0
veh_08,42408.3,33.42226581,-111.9293313,354.696,0.5,1.07,0.94,0.011091202141348531,3.0
veh_08,42408.4,33.42226582,-111.9293313,354.683,0.5,1.07,0.94,0.01109120214134853,3.0
veh_08,42408.5,33.42226583,-111.9293313,354.682,0.5,1.07,0.94,0.01109120214134853,3.0
veh_08,42408.6,33.42226586,-111.9293313,354.676,0.5,1.07,0.94,0.03327359586153423,3.0
veh_08,42408.7,33.42226587,-111.9293313,354.679,0.5,1.07,0.94,0.011091198599800605,3.0
veh_08,42408.8,33.4222659,-111.9293313,354.669,0.5,1.07,0.94,0.03327359586153423,3.0
veh_08,42408.9,33.42226591,-111.9293313,354.659,0.5,1.07,0.94,0.011091205682896458,3.0
veh_08,42409.0,33.42226591,-111.9293313,354.659,0.5,1.07,0.94,0.0,3.0
veh_08,42409.1,33.42226594,-111.9293313,354.639,0.5,1.07,0.94,0.03327360643785279,3.0
veh_08,42409.2,33.42226595,-111.9293313,354.633,0.5,1.07,0.94,0.011091188023482036,3.0
veh_08,42409.3,33.42226597,-111.92933120000001,354.619,0.5,1.07,0.94,0.09561424326783474,3.0
veh_08,42409.4,33.42226599,-111.92933120000001,354.609,0.5,1.07,0.94,0.022182393720185697,3.0
veh_08,42409.5,33.422266,-111.9293313,354.6043333,0.5,1.07,0.94,0.09366450265043498,3.0
veh_08,42409.6,33.42226601,-111.9293313,354.602,0.5,1.07,0.94,0.01109119507896348,3.0
veh_08,42409.7,33.42226604,-111.9293313,354.5886667,0.5,1.07,0.94,0.033273602923919274,3.0
veh_08,42409.8,33.42226606,-111.92933120000001,354.582,0.5,1.07,0.94,0.09561423989656183,3.0
veh_08,42409.9,33.42226606,-111.92933120000001,354.564,0.5,1.07,0.94,0.0,3.0
veh_08,42410.0,33.42226607,-111.92933120000001,354.564,0.5,1.07,0.94,0.011091202141348531,3.0
veh_08,42410.1,33.42226608,-111.92933120000001,354.564,0.5,1.07,0.94,0.01109120214134853,3.0
veh_08,42410.2,33.42226608,-111.92933120000001,354.55,0.5,1.07,0.94,0.0,3.0
veh_08,42410.3,33.42226608,-111.92933120000001,354.544,0.5,1.07,0.94,0.0,3.0
veh_08,42410.4,33.42226609,-111.92933120000001,354.543,0.5,1.07,0.94,0.011091202162059334,3.0
veh_08,42410.5,33.4222661,-111.9293313,354.5376667,0.5,1.07,0.94,0.09366450254456848,3.0
veh_08,42410.6,33.42226611,-111.9293313,354.535,0.5,1.07,0.94,0.01109120214825213,3.0
veh_08,42410.7,33.42226611,-111.9293313,354.531,0.5,1.07,0.94,0.0,3.0
veh_08,42410.8,33.42226613,-111.9293313,354.5296667,0.5,1.07,0.94,0.02218239017863777,3.0
veh_08,42410.9,33.42226613,-111.9293313,354.529,0.5,1.07,0.94,0.0,3.0
veh_08,42411.0,33.42226613,-111.9293313,354.525,0.5,1.07,0.94,0.0,3.0
veh_08,42411.1,33.42226613,-111.9293313,354.523,0.5,1.07,0.94,0.0,3.0
veh_08,42411.2,33.42226614,-111.92933140000001,354.516,0.5,1.07,0.94,0.09366451562611006,3.0
veh_08,42411.3,33.42226614,-111.9293313,354.505,0.5,1.07,0.94,0.09300551984365037,3.0
veh_08,42411.4,33.42226615,-111.92933140000001,354.498,0.5,1.07,0.94,0.09366451561552343,3.0
veh_08,42411.5,33.42226618,-111.92933140000001,354.484,0.5,1.07,0.94,0.033273595840823414,3.0
veh_08,42411.6,33.42226619,-111.92933140000001,354.484,0.5,1.07,0.94,0.011091195085867082,3.0
veh_08,42411.7,33.42226622,-111.92933140000001,354.47,0.5,1.07,0.94,0.0332735923268899,3.0
veh_08,42411.8,33.42226625,-111.92933140000001,354.4626667,0.5,1.07,0.94,0.03327360289630487,3.0
veh_08,42411.9,33.42226626,-111.92933140000001,354.459,0.5,1.07,0.94,0.01109119862741501,3.0
veh_08,42412.0,33.42226626,-111.92933140000001,354.459,0.5,1.07,0.94,0.0,3.0
veh_08,42412.1,33.42226628,-111.92933140000001,354.454,0.5,1.07,0.94,0.022182397227215617,3.0
veh_08,42412.2,33.4222663,-111.92933140000001,354.46,0.5,1.07,0.94,0.022182393699474893,3.0
veh_08,42412.3,33.42226632,-111.9293315,354.462,0.5,1.07,0.94,0.09561424208544173,3.0
veh_08,42412.4,33.42226633,-111.9293315,354.469,0.49,1.02,0.9,0.011091188023482036,3.0
veh_08,42412.5,33.42226634,-111.9293315,354.463,0.49,1.02,0.9,0.01109120214134853,3.0
veh_08,42412.6,33.42226635,-111.9293315,354.47,0.49,1.02,0.9,0.011091202162059334,3.0
veh_08,42412.7,33.42226638,-111.9293315,354.464,0.49,1.02,0.9,0.03327360643785279,3.0
veh_08,42412.8,33.42226641,-111.9293316,354.467,0.49,1.02,0.9,0.09877831468879852,3.0
veh_08,42412.9,33.42226643,-111.9293316,354.459,0.49,1.02,0.9,0.02218240428269706,3.0
veh_08,42413.0,33.42226645,-111.9293316,354.47,0.49,1.02,0.9,0.02218240076185994,3.0
veh_08,42413.1,33.42226648,-111.9293316,354.465,0.49,1.02,0.9,0.03327359586153423,3.0
veh_08,42413.2,33.42226649,-111.9293316,354.464,0.49,1.02,0.9,0.011091202141348531,3.0
veh_08,42413.3,33.42226652,-111.9293316,354.463,0.49,1.02,0.9,0.033273595847727024,3.0
veh_08,42413.4,33.42226653,-111.9293316,354.456,0.49,1.02,0.9,0.01109120214134853,3.0
veh_08,42413.5,33.42226654,-111.9293316,354.46,0.49,1.02,0.9,0.011091202162059334,3.0
veh_08,42413.6,33.42226656,-111.9293317,354.457,0.49,1.02,0.9,0.09561425141490873,3.0
veh_08,42413.7,33.42226658,-111.9293316,354.436,0.49,1.02,0.9,0.09561425467212512,3.0
veh_08,42413.8,33.4222666,-111.9293316,354.422,0.49,1.02,0.9,0.02218239015792696,3.0
veh_08,42413.9,33.42226661,-111.9293317,354.419,0.49,1.02,0.9,0.09366451512853756,3.0
veh_08,42414.0,33.42226664,-111.9293317,354.416,0.49,1.02,0.9,0.033273599368564145,3.0
veh_08,42414.1,33.42226667,-111.9293317,354.419,0.49,1.02,0.9,0.03327359938237135,3.0
veh_08,42414.2,33.42226668,-111.9293317,354.414,0.49,1.02,0.9,0.01109119862741501,3.0
veh_08,42414.3,33.42226671,-111.9293317,354.405,0.49,1.02,0.9,0.03327359584082342,3.0
veh_08,42414.4,33.42226672,-111.9293317,354.404,0.49,1.02,0.9,0.011091202148252132,3.0
veh_08,42414.5,33.42226671,-111.9293317,354.408,0.5,1.07,0.94,0.011091202148252132,3.0
veh_08,42414.6,33.42226672,-111.9293317,354.383,0.5,1.07,0.94,0.011091202148252132,3.0
veh_08,42414.7,33.42226674,-111.9293317,354.376,0.5,1.07,0.94,0.022182393699474893,3.0
veh_08,42414.8,33.42226677,-111.9293317,354.358,0.5,1.07,0.94,0.033273602903208466,3.0
veh_08,42414.9,33.42226679,-111.9293316,354.35,0.5,1.07,0.94,0.0956142544543826,3.0
veh_08,42415.0,33.42226682,-111.9293316,354.344,0.5,1.07,0.94,0.03327358172986053,3.0
