vehicle_id,timestamp,gps_latitude,gps_longitude,gps_altitude,gps_hdop,gps_pdop,gps_vdop,speed,sector_id
veh_09,42407.2,33.422345629999995,-111.9292114,354.8673333,0.5,1.07,0.94,0.0,4.0
veh_09,42407.3,33.422345639999996,-111.9292114,354.863,0.5,1.07,0.94,0.011091198675740226,4.0
veh_09,42407.4,33.42234565,-111.9292114,354.863,0.5,1.07,0.94,0.011091202189673745,4.0
veh_09,42407.5,33.42234565,-111.9292114,354.858,0.5,1.07,0.94,0.0,4.0
veh_09,42407.6,33.42234565,-111.9292114,354.851,0.5,1.07,0.94,0.0,4.0
veh_09,42407.7,33.42234565,-111.9292114,354.854,0.5,1.07,0.94,0.0,4.0
veh_09,42407.8,33.42234565,-111.9292114,354.853,0.5,1.07,0.94,0.0,4.0
veh_09,42407.9,33.42234566,-111.9292115,354.851,0.5,1.07,0.94,0.09366441831710849,4.0
veh_09,42408.0,33.42234568,-111.9292114,354.844,0.5,1.07,0.94,0.09561415897993898,4.0
veh_09,42408.1,33.42234567,-111.9292114,354.8426667,0.5,1.07,0.94,0.011091198675740226,4.0
veh_09,42408.2,33.42234567,-111.9292114,354.842,0.5,1.07,0.94,0.0,4.0
veh_09,42408.3,33.42234568,-111.9292114,354.823,0.5,1.07,0.94,0.011091198675740226,4.0
veh_09,42408.4,33.42234569,-111.9292114,354.823,0.5,1.07,0.94,0.011091205731221675,4.0
veh_09,42408.5,33.422345699999994,-111.9292114,354.8155,0.5,1.07,0.94,0.011091188051096445,4.0
veh_09,42408.6,33.422345709999995,-111.9292114,354.81175,0.5,1.07,0.94,0.011091209272769598,4.0
veh_09,42408.7,33.422345719999996,-111.9292114,354.808,0.5,1.07,0.94,0.011091198661933022,4.0
veh_09,42408.8,33.422345709999995,-111.9292114,354.782,0.5,1.07,0.94,0.011091198661933022,4.0
veh_09,42408.9,33.422345719999996,-111.92921129999999,354.772,0.5,1.07,0.94,0.09366443095919051,4.0
veh_09,42409.0,33.422345729999996,-111.92921129999999,354.762,0.5,1.07,0.94,0.011091198668836625,4.0
veh_09,42409.1,33.422345729999996,-111.92921129999999,354.75,0.5,1.07,0.94,0.0,4.0
veh_09,42409.2,33.42234574,-111.92921129999999,354.747,0.5,1.07,0.94,0.011091205724318069,4.0
veh_09,42409.3,33.42234574,-111.92921129999999,354.743,0.5,1.07,0.94,0.0,4.0
veh_09,42409.4,33.42234574,-111.92921129999999,354.738,0.5,1.07,0.94,0.0,4.0
veh_09,42409.5,33.42234575,-111.92921129999999,354.737,0.5,1.07,0.94,0.011091188064903649,4.0
