vehicle_id,timestamp,gps_latitude,gps_longitude,gps_altitude,gps_hdop,gps_pdop,gps_vdop,speed,sector_id
veh_07,42403.2,33.42217748124186,-111.9294488906754,354.8673333,0.5778344716655012,1.1301847173899722,0.9462748159955849,0.0,4.0
veh_07,42403.3,33.42217749124186,-111.9294488906754,354.863,0.6480657467018037,1.2316122736213437,0.9803413509798347,0.011091202093023313,4.0
veh_07,42403.4,33.42217750124186,-111.9294488906754,354.863,0.5547191767962738,1.1791362675168369,1.035485130380596,0.01109119855837899,4.0
veh_07,42403.5,33.42217750124186,-111.9294488906754,354.858,0.6596248576790407,1.1265745628518833,0.9655116952709776,0.0,4.0
veh_07,42403.6,33.42217750124186,-111.9294488906754,354.851,0.5431824441952107,1.162876706035933,0.9461882277906541,0.0,4.0
veh_07,42403.7,33.42217750124186,-111.9294488906754,354.854,0.6687175752595735,1.2364884587399656,1.0912723294328064,0.0,4.0
veh_07,42403.8,33.42217750124186,-111.9294488906754,354.853,0.5381438441467741,1.1888723622006203,1.0517364481127462,0.0,4.0
veh_07,42403.9,33.42217751124186,-111.9294489906754,354.851,0.5974681350541765,1.0725093260377991,0.9949359308460226,0.0936645963302584,4.0
veh_07,42404.0,33.422177531241864,-111.9294488906754,354.844,0.5722862853009053,1.0790970541751017,1.047632661526984,0.09561433250867576,4.0
veh_07,42404.1,33.42217752124186,-111.9294488906754,354.8426667,0.5692051911100838,1.0809844103358193,0.9795441988490289,0.011091202093023313,4.0
veh_07,42404.2,33.42217752124186,-111.9294488906754,354.842,0.6674150413954315,1.2649454719339503,1.1155996834363924,0.0,4.0
veh_07,42404.3,33.422177531241864,-111.9294488906754,354.823,0.6958054671018465,1.1894817103714517,1.0652945661648465,0.011091202093023313,4.0
veh_07,42404.4,33.422177541241865,-111.9294488906754,354.823,0.5560244978609928,1.1502818417809708,1.0757560966672213,0.011091191489090338,4.0
veh_07,42404.5,33.42217755124186,-111.9294488906754,354.8155,0.6274295493908513,1.2265119110060336,1.086427023797972,0.011091198579089797,4.0
veh_07,42404.6,33.42217756124186,-111.9294488906754,354.81175,0.587893703799539,1.2223719043318721,1.0987551947286824,0.011091202099926917,4.0
veh_07,42404.7,33.42217757124186,-111.9294488906754,354.808,0.5906791095097705,1.2591326038248352,1.1372779468066674,0.01109119148909034,4.0
veh_07,42404.8,33.42217756124186,-111.9294488906754,354.782,0.6487730546048678,1.1603242483765681,1.0383730485231117,0.01109119148909034,4.0
veh_07,42404.9,33.42217757124186,-111.9294487906754,354.772,9.524636791135006,6.146466439293214,7.6356105604856825,0.0936646081358212,4.0
veh_07,42405.0,33.42217758124186,-111.9294487906754,354.762,0.6455269272442936,1.1535282369432545,1.009884749063125,0.011091202093023313,4.0
veh_07,42405.1,33.42217758124186,-111.9294487906754,354.75,0.6530503695259215,1.2630437528267993,1.1268269158094044,0.0,4.0
veh_07,42405.2,33.42217759124186,-111.9294487906754,354.747,0.6048012697504791,1.2043557011080235,1.1398635493304137,0.011091198572186194,4.0
veh_07,42405.3,33.42217759124186,-111.9294487906754,354.743,0.6603580723115962,1.1108328882575051,1.1147882837680156,0.0,4.0
veh_07,42405.4,33.42217759124186,-111.9294487906754,354.738,0.5550956939359596,1.149856546061993,0.9737312431772854,0.0,4.0
veh_07,42405.5,33.42217760124186,-111.9294487906754,354.737,0.6024781803607928,1.225915807429755,0.9568209925804805,0.011091202093023314,4.0
veh_07,42405.6,33.422177611241864,-111.9294487906754,354.732,0.5184306962727381,1.2482233524805546,1.0334062645338593,0.011091202093023313,4.0
veh_07,42405.7,33.422177621241865,-111.9294487906754,354.7286667,0.611177180941927,1.221691701805007,0.9486633154707321,0.011091202099926915,4.0
veh_07,42405.8,33.422177621241865,-111.9294487906754,354.727,0.5007000272036168,1.2372417927639643,1.0277444593232086,0.0,4.0
veh_07,42405.9,33.422177621241865,-111.9294488906754,354.718,0.5021987658619236,1.1410477073480008,1.0378929740735032,0.09300561422554719,4.0
veh_07,42406.0,33.422177621241865,-111.9294488906754,354.714,0.5630705287104996,1.2579532606485277,1.0478174070753594,0.0,4.0
veh_07,42406.1,33.42217764124186,-111.9294487906754,354.702,0.6359308882745984,1.1237304107468093,0.9558333739434538,0.09561434525090381,4.0
veh_07,42406.2,33.42217765124186,-111.9294487906754,354.702,0.5238387550415787,1.2073261544036744,1.0827744869127178,0.011091202086119712,4.0
veh_07,42406.3,33.42217766124186,-111.9294487906754,354.696,0.6894434892870733,1.147608115705398,0.995174813728236,0.011091202106830518,4.0
veh_07,42406.4,33.42217767124186,-111.9294487906754,354.683,0.5995445320888239,1.1221674981193148,0.963173918513535,0.011091202099926915,4.0
veh_07,42406.5,33.42217768124186,-111.9294487906754,354.682,0.6242946397416638,1.2047177616079618,1.055325720699003,0.01109119148909034,4.0
veh_07,42406.6,33.422177711241865,-111.9294487906754,354.676,0.6713857708638453,1.2147808609904451,0.9788377035475193,0.03327360628597355,4.0
veh_07,42406.7,33.42217772124186,-111.9294487906754,354.679,0.6147123237249184,1.2090743551033603,1.101062353086643,0.01109118796825322,4.0
veh_07,42406.8,33.42217775124186,-111.9294487906754,354.669,0.6421164381531408,1.077558919474726,1.0318019842706638,0.033273595688944176,4.0
veh_07,42406.9,33.42217776124186,-111.9294487906754,354.659,0.5224092814147319,1.2273062457755413,1.0990894742219095,0.011091202093023313,4.0
veh_07,42407.0,33.42217776124186,-111.9294487906754,354.659,0.6101983504717302,1.2069934135485438,1.0747563487846972,0.0,4.0
veh_07,42407.1,33.422177791241864,-111.9294487906754,354.639,0.5380946507731061,1.106906091445045,1.0711223502100669,0.033273592147396246,4.0
veh_07,42407.2,33.422177801241865,-111.9294487906754,354.633,0.5332604498401565,1.2483690720478557,0.9983309049409318,0.011091205641474842,4.0
veh_07,42407.3,33.42217782124186,-111.9294486906754,354.619,0.6482931310876618,1.1945373835466695,0.9878675927908622,0.09561433056900916,4.0
veh_07,42407.4,33.42217784124186,-111.9294486906754,354.609,0.6571190721971903,1.2536373208539688,0.9908897035578913,0.02218240418604663,4.0
veh_07,42407.5,33.42217785124186,-111.9294487906754,354.6043333,0.5653380103505566,1.1345160262759866,1.0242282857150085,0.09366459597031322,4.0
veh_07,42407.6,33.42217786124186,-111.9294487906754,354.602,0.6689527550112908,1.119665569123335,1.014458638908755,0.011091202099926915,4.0
veh_07,42407.7,33.42217789124186,-111.9294487906754,354.5886667,0.6608483292177378,1.2049396942052462,1.0825754634920624,0.0332735992235885,4.0
veh_07,42407.8,33.42217791124186,-111.9294486906754,354.582,0.54936740681913,1.1260412663238144,0.9927722927627235,0.09561433293415424,4.0
veh_07,42407.9,33.42217791124186,-111.9294486906754,354.564,0.6679452476046559,1.0986012099610665,1.117213591459323,0.0,4.0
veh_07,42408.0,33.42217792124186,-111.9294486906754,354.564,0.5695117438430385,1.1830729052383988,0.9616806524439834,0.011091202086119712,4.0
veh_07,42408.1,33.42217793124186,-111.9294486906754,354.564,0.6874508030104995,1.1766797543270875,1.0826063363045093,0.011091195023734662,4.0
veh_07,42408.2,33.42217793124186,-111.9294486906754,354.55,0.5100905374404179,1.0718717779540161,1.0427283878769646,0.0,4.0
veh_07,42408.3,33.42217793124186,-111.9294486906754,354.544,0.615320016389182,1.1997050426261904,1.0274632780676607,0.0,4.0
veh_07,42408.4,33.42217794124186,-111.9294486906754,354.543,0.5711354810990267,1.2255205971312275,0.95004068879647,0.01109118796825322,4.0
veh_07,42408.5,33.42217795124186,-111.9294487906754,354.5376667,0.6940352700758421,1.1756678934298121,1.1341280011929713,0.0936645962827204,4.0
veh_07,42408.6,33.422177961241864,-111.9294487906754,354.535,0.5133186166885564,1.1161420850030495,1.081467459955221,0.011091202086119713,4.0
veh_07,42408.7,33.422177961241864,-111.9294487906754,354.531,0.6924393794328324,1.196793158845514,1.00231651727958,0.0,4.0
veh_07,42408.8,33.42217798124186,-111.9294487906754,354.5296667,0.6746318327229871,1.1605945829586577,0.9481109523729533,0.022182397137468793,4.0
veh_07,42408.9,33.42217798124186,-111.9294487906754,354.529,0.697441947826416,1.1922627295541957,1.0948620673884195,0.0,4.0
veh_07,42409.0,33.42217798124186,-111.9294487906754,354.525,0.5318867447906896,1.1557126113470761,1.0926325943593658,0.0,4.0
veh_07,42409.1,33.42217798124186,-111.9294487906754,354.523,0.5025018350346716,1.1846030634896634,0.9966595302111894,0.0,4.0
veh_07,42409.2,33.42217799124186,-111.9294488906754,354.516,0.5586184421061391,1.1523362480441355,1.0696914056826374,0.09366460810945589,4.0
veh_07,42409.3,33.42217799124186,-111.9294487906754,354.505,0.55909495460106,1.133210503708855,0.9849131084194752,0.09300561383104028,4.0
veh_07,42409.4,33.42217800124186,-111.9294488906754,354.498,0.5155322319730531,1.2418867517244048,0.9788204055668936,0.09366460893541552,4.0
veh_07,42409.5,33.42217803124186,-111.9294488906754,354.484,0.5599364962340067,1.1838814932774695,0.9773922761045822,0.03327360275823282,4.0
veh_07,42409.6,33.422178041241864,-111.9294488906754,354.484,0.6419545326482344,1.210531121612002,1.0133075604203632,0.011091202099926915,4.0
veh_07,42409.7,33.42217807124186,-111.9294488906754,354.47,0.6377988233722764,1.2083835738787836,1.0583739928632365,0.033273595682040566,4.0
veh_07,42409.8,33.42217810124186,-111.9294488906754,354.4626667,0.6195816258615764,1.147120630846188,1.1343323908080043,0.03327360276513642,4.0
veh_07,42409.9,33.42217811124186,-111.9294488906754,354.459,0.5407371923527357,1.1385217128471665,1.123624266278917,0.011091202099926915,4.0
veh_07,42410.0,33.42217811124186,-111.9294488906754,354.459,0.6653502294743973,1.2473188070351977,1.0815576878838815,0.0,4.0
veh_07,42410.1,33.422178131241864,-111.9294488906754,354.454,0.5572292894264176,1.1463397640740947,0.9689139261160171,0.02218240066520951,4.0
veh_07,42410.2,33.42217815124186,-111.9294488906754,354.46,0.6921285292339497,1.1420257419858635,0.978233009064816,0.02218238298508428,4.0
veh_07,42410.3,33.42217817124186,-111.9294489906754,354.462,0.5083024425647563,1.1071260860606567,0.9669769149723567,0.09561433348405685,4.0
veh_07,42410.4,33.42217818124186,-111.9294489906754,354.469,0.5843628681411907,1.0378695394839257,1.0975996762380014,0.011091202093023313,4.0
veh_07,42410.5,33.42217819124186,-111.9294489906754,354.463,5.930134166284059,5.4485384064664855,6.441661891668842,0.011091195030638264,4.0
veh_07,42410.6,33.42217820124186,-111.9294489906754,354.47,0.6033624122106437,1.1434513452111512,1.0027520147850957,0.011091202099926915,4.0
veh_07,42410.7,33.422178231241865,-111.9294489906754,354.464,0.6366236397675734,1.1303630693466695,1.063607844923362,0.03327360982061787,4.0
veh_07,42410.8,33.42217826124186,-111.92944909067539,354.467,0.6459373363678966,1.1816726200906458,1.0173433302353443,0.09877840550990141,4.0
veh_07,42410.9,33.42217828124186,-111.92944909067539,354.459,0.6119683070686178,1.0406245897401578,1.0370871899899972,0.02218240067211311,4.0
veh_07,42411.0,33.422178301241864,-111.92944909067539,354.47,0.6474475481098221,1.123686596634685,0.9878999749915045,0.022182404186046625,4.0
veh_07,42411.1,33.42217833124186,-111.92944909067539,354.465,0.6780764135144652,1.1291511619481414,0.9026081749914293,0.033273588626559124,4.0
veh_07,42411.2,33.42217834124186,-111.92944909067539,354.464,0.6013513783432203,1.1105587356904894,0.9119200420235951,0.011091205634571239,4.0
veh_07,42411.3,33.42217837124186,-111.92944909067539,354.463,0.6835904205353619,1.1251117520057323,1.0367722742031418,0.033273595682040566,4.0
veh_07,42411.4,33.422178381241864,-111.92944909067539,354.456,0.5586679674873339,1.1443878602763986,1.0731882392928254,0.011091202099926915,4.0
veh_07,42411.5,33.422178391241864,-111.92944909067539,354.46,0.5075239552339191,1.1273180418014286,1.0253290588719008,0.011091202099926915,4.0
veh_07,42411.6,33.42217841124186,-111.9294491906754,354.457,0.5421127219712258,1.0729281698331008,0.988299130444143,0.09561434445251633,4.0
veh_07,42411.7,33.42217843124186,-111.92944909067539,354.436,0.625329765942829,1.1516085347909675,1.0900351877375805,0.09561434361229139,4.0
veh_07,42411.8,33.42217845124186,-111.92944909067539,354.422,0.49504160560365934,1.1824174260879148,1.0277275255406315,0.022182407734498158,4.0
veh_07,42411.9,33.42217846124186,-111.9294491906754,354.419,0.5721879252661675,1.0236363227266072,1.0147866199897768,0.09366460844843075,4.0
veh_07,42412.0,33.42217849124186,-111.9294491906754,354.416,0.49068635244499526,1.126275439163866,0.9269466322315524,0.0332735850988184,4.0
veh_07,42412.1,33.42217852124186,-111.9294491906754,354.419,0.50203165992925,1.1902547219741377,0.9188141563130272,0.03327360275132922,4.0
veh_07,42412.2,33.42217853124186,-111.9294491906754,354.414,0.6688938655859242,1.110926426805733,0.9026300964231301,0.011091191509801146,4.0
veh_07,42412.3,33.422178561241864,-111.9294491906754,354.405,0.6777456352168627,1.1702180556863984,1.0331313625396448,0.03327360628597355,4.0
veh_07,42412.4,33.422178571241865,-111.9294491906754,354.404,0.6097394221108541,1.2015207307978102,1.0716313716945534,0.011091202093023314,4.0
veh_07,42412.5,33.422178561241864,-111.9294491906754,354.408,0.5841678394322045,1.1395319353487932,1.1023885612965048,0.011091202093023314,4.0
veh_07,42412.6,33.422178571241865,-111.9294491906754,354.383,0.5349618031879229,1.1152730370162791,1.0887108473450096,0.011091202093023314,4.0
veh_07,42412.7,33.42217859124186,-111.9294491906754,354.376,0.6788444121437306,1.2489557843591819,1.066638361922939,0.022182397123661587,4.0
veh_07,42412.8,33.42217862124186,-111.9294491906754,354.358,0.5019011295711383,1.2267571835826057,1.0457230429782256,0.03327360275132922,4.0
veh_07,42412.9,33.422178641241864,-111.92944909067539,354.35,0.6034051086239958,1.2606936638375585,1.0210761736917633,0.09561434421403697,4.0
veh_07,42413.0,33.42217867124186,-111.92944909067539,354.344,0.6938013055689065,1.1273315802581063,1.0328656448159474,0.03327360275823282,4.0
veh_07,42413.1,33.42217868124186,-111.9294491906754,354.342,0.5326371354015317,1.1588026335838573,1.0623209228566155,0.09366460696070583,4.0
veh_07,42413.2,33.42217870124186,-111.9294491906754,354.326,0.6462891938283593,1.0729768881731552,1.1118576389722752,0.022182407727594555,4.0
veh_07,42413.3,33.42217872124186,-111.9294491906754,354.318,0.6623631729156712,1.1301807013047451,0.9727777959483168,0.022182397130565183,4.0
veh_07,42413.4,33.422178731241864,-111.9294491906754,354.306,0.5642961178154017,1.2142159905799645,1.0535127141742926,0.011091202093023313,4.0
veh_07,42413.5,33.42217875124186,-111.9294491906754,354.299,0.5667057870483608,1.1563240704302205,1.101297968769973,0.022182386533535808,4.0
veh_07,42413.6,33.42217876124186,-111.9294491906754,354.29,0.6906988065042184,1.1825918314804102,1.0705195550087643,0.011091198551475386,4.0
veh_07,42413.7,33.42217878124186,-111.9294491906754,354.283,0.6550329861397471,1.1476918627340542,0.9899727896623095,0.02218240067211311,4.0
veh_07,42413.8,33.42217880124186,-111.9294491906754,354.273,0.6850788942411714,1.2688380681521625,1.0365909261903392,0.022182397130565187,4.0
veh_07,42413.9,33.422178811241864,-111.9294491906754,354.262,0.6966528719000502,1.2114102308344252,1.011402442195005,0.011091205634571243,4.0
veh_07,42414.0,33.422178811241864,-111.9294491906754,354.258,0.6794489427751721,1.2147285879738314,0.974597388602935,0.0,4.0
veh_07,42414.1,33.422178821241864,-111.9294491906754,354.261,0.5520911649240963,1.1269282897195192,1.0840710961247588,0.011091202086119713,4.0
veh_07,42414.2,33.422178831241865,-111.9294491906754,354.249,0.583185133784526,1.1433082085696977,1.0042086952898532,0.011091202099926917,4.0
veh_07,42414.3,33.42217886124186,-111.9294491906754,354.234,0.533671068674989,1.0712824767355171,1.040171856505445,0.03327359215429984,4.0
veh_07,42414.4,33.42217887124186,-111.9294491906754,354.2265,0.5072251023017674,1.1431410947764429,0.9804767630937118,0.011091205627667638,4.0
veh_07,42414.5,33.42217889124186,-111.9294491906754,354.219,0.5212022913221795,1.258523620384886,1.069538551241528,0.02218239006818013,4.0
veh_07,42414.6,33.422178901241864,-111.9294491906754,354.212,0.5317060057139,1.2542322478195826,1.0798538892773633,0.011091198565282592,4.0
veh_07,42414.7,33.42217892124186,-111.9294491906754,354.201,0.5822950180965913,1.2059612826386175,0.9557643391448121,0.022182397123661587,4.0
veh_07,42414.8,33.42217894124186,-111.9294491906754,354.199,0.6279093146316215,1.2166082377584442,1.103760010637551,0.0221824006514023,4.0
veh_07,42414.9,33.42217895124186,-111.9294491906754,354.194,0.5733856466725237,1.1788156566424839,0.9968810290219271,0.01109119504444547,4.0
